ubuntu-19-10-gradle-doma-vim	Step	24/30
ubuntu-19-10-gradle-doma-vim	COPY	failed:
ubuntu-19-10-gradle-doma-vim	real	142m56.385s
ubuntu-19-10-gradle-doma-vim	user	0m1.174s
ubuntu-19-10-gradle-doma-vim	sys	0m0.604s
