ubuntu-16-04-mysql-mroonga-vim	image-id	42980e13debd
ubuntu-16-04-mysql-mroonga-vim	container-name	ubuntu-16-04-mysql-mroonga-vim:latest
ubuntu-16-04-mysql-mroonga-vim	real	20m25.738s
ubuntu-16-04-mysql-mroonga-vim	user	0m0.831s
ubuntu-16-04-mysql-mroonga-vim	sys	0m0.745s
