centos-7-6-18-10-nodejs-vscode	Step	27/38
centos-7-6-18-10-nodejs-vscode	COPY	failed:
centos-7-6-18-10-nodejs-vscode	real	11m36.409s
centos-7-6-18-10-nodejs-vscode	user	0m0.499s
centos-7-6-18-10-nodejs-vscode	sys	0m0.440s
