ubuntu-19-10-nim-kdevelop	image-id	ad06266e9751
ubuntu-19-10-nim-kdevelop	container-name	ubuntu-19-10-nim-kdevelop:latest
ubuntu-19-10-nim-kdevelop	real	25m13.615s
ubuntu-19-10-nim-kdevelop	user	0m2.658s
ubuntu-19-10-nim-kdevelop	sys	0m2.652s
