centos-7-6-18-10-nginx-vim	image-id	12a6099f03bf
centos-7-6-18-10-nginx-vim	container-name	centos-7-6-18-10-nginx-vim:latest
centos-7-6-18-10-nginx-vim	real	84m59.137s
centos-7-6-18-10-nginx-vim	user	0m0.672s
centos-7-6-18-10-nginx-vim	sys	0m0.570s
