centos-7-6-18-10-nodejs-vim	image-id	4bb3a84bf1c4
centos-7-6-18-10-nodejs-vim	container-name	centos-7-6-18-10-nodejs-vim:latest
centos-7-6-18-10-nodejs-vim	real	12m15.057s
centos-7-6-18-10-nodejs-vim	user	0m0.467s
centos-7-6-18-10-nodejs-vim	sys	0m0.384s
